medi	snps_for_medi	coef	file	method	tissue	trait	seq	Pos	medi_V4_name
GRMZM2G117878	7-23514562	0.034231069	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	7	24621977	Zm00001d019256
GRMZM2G117878	1-289541765	0.047297129	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	1	294867702	Zm00001d019256
GRMZM2G117878	10-113521765	0.049624276	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	10	114448444	Zm00001d019256
GRMZM2G117878	1-62793175	-0.215526831	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	1	63548758	Zm00001d019256
GRMZM2G117878	3-206733690	0.054011438	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	3	210123795	Zm00001d019256
GRMZM2G117878	2-37557105	-0.082159022	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	2	38438176	Zm00001d019256
GRMZM2G117878	7-148886927	-0.07605617	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	7	154089659	Zm00001d019256
GRMZM2G117878	1-80927617	0.104886416	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	1	82522219	Zm00001d019256
GRMZM2G117878	3-69539519	0.045391061	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	3	69822111	Zm00001d019256
GRMZM2G117878	2-134390385	-0.080271774	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	2	137773420	Zm00001d019256
GRMZM2G117878	6-168733462	-0.110467085	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	6	172759776	Zm00001d019256
GRMZM2G117878	10-85329249	0.007156912	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	10	85281811	Zm00001d019256
GRMZM2G117878	1-172596025	-0.191380187	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	1	174507896	Zm00001d019256
GRMZM2G117878	2-59378714	-0.016385291	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	2	60910622	Zm00001d019256
GRMZM2G117878	6-105392052	-0.048415171	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	6	108574628	Zm00001d019256
GRMZM2G117878	6-138550946	-0.11469319	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	6	142700738	Zm00001d019256
GRMZM2G117878	4-213498395	0.049639975	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	4	217019226	Zm00001d019256
GRMZM2G117878	10-120316146	-0.097225878	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	10	121346193	Zm00001d019256
GRMZM2G117878	4-232158587	-0.030086964	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	4	236690474	Zm00001d019256
GRMZM2G117878	7-133338302	-0.10547955	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	7	137418141	Zm00001d019256
GRMZM2G117878	8-127231929	0.127371868	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	8	131509625	Zm00001d019256
GRMZM2G117878	3-150056234	-0.09504794	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	3	151305705	Zm00001d019256
GRMZM2G117878	4-232002962	-0.130220522	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	4	236534704	Zm00001d019256
GRMZM2G117878	5-163161125	-0.086764701	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	5	167019908	Zm00001d019256
GRMZM2G117878	5-24970633	-0.041152881	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	5	25521889	Zm00001d019256
GRMZM2G117878	4-86793026	-0.046427167	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	4	90153294	Zm00001d019256
GRMZM2G117878	4-180233290	0.016703086	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	4	183166015	Zm00001d019256
GRMZM2G117878	6-154696475	-0.016000819	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	6	158676755	Zm00001d019256
GRMZM2G117878	7-85368526	0.064490043	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	7	24293702	Zm00001d019256
GRMZM2G117878	9-109759895	0.066625991	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	9	112393396	Zm00001d019256
GRMZM2G117878	9-76882087	0.003775326	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	9	78938148	Zm00001d019256
GRMZM2G117878	1-287958614	0.05211689	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	1	293097245	Zm00001d019256
GRMZM2G117878	4-153369686	-0.099609284	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	4	156919188	Zm00001d019256
GRMZM2G117878	4-216904570	-0.030033363	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	4	220477098	Zm00001d019256
GRMZM2G117878	2-118225571	-0.050634478	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	2	121514582	Zm00001d019256
GRMZM2G117878	7-123631230	0.075574774	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	7	127582661	Zm00001d019256
GRMZM2G117878	2-32242488	0.092892971	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	2	33124885	Zm00001d019256
GRMZM2G117878	9-46513834	-0.087365564	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	9	47401414	Zm00001d019256
GRMZM2G117878	8-155808716	-0.012269673	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	8	161085252	Zm00001d019256
GRMZM2G117878	6-125471798	-0.065695316	res.fixed_indirect_NumberofTilleringPlants_ts_L3Tip.csv	res.fixed	L3Tip	NumberofTilleringPlants	6	129208014	Zm00001d019256
GRMZM2G118005	7-168125731	0.043346371	res.fixed_indirect_GDDDaystoSilk_ts_LMAN.csv	res.fixed	LMAN	GDDDaystoSilk	7	173626808	Zm00001d034808
GRMZM2G118005	6-127664703	-0.062625199	res.fixed_indirect_GDDDaystoSilk_ts_LMAN.csv	res.fixed	LMAN	GDDDaystoSilk	6	131455979	Zm00001d034808
GRMZM2G118005	7-108676164	-0.085253827	res.fixed_indirect_GDDDaystoSilk_ts_LMAN.csv	res.fixed	LMAN	GDDDaystoSilk	7	111871888	Zm00001d034808
GRMZM2G118005	3-229028631	0.012500045	res.fixed_indirect_GDDDaystoSilk_ts_LMAN.csv	res.fixed	LMAN	GDDDaystoSilk	3	232859524	Zm00001d034808
GRMZM2G118005	10-104745358	-0.266538433	res.fixed_indirect_GDDDaystoSilk_ts_LMAN.csv	res.fixed	LMAN	GDDDaystoSilk	10	105321612	Zm00001d034808
GRMZM2G118005	6-117622159	-0.060491231	res.fixed_indirect_GDDDaystoSilk_ts_LMAN.csv	res.fixed	LMAN	GDDDaystoSilk	6	121439899	Zm00001d034808
GRMZM2G118005	7-137524924	-0.093122805	res.fixed_indirect_GDDDaystoSilk_ts_LMAN.csv	res.fixed	LMAN	GDDDaystoSilk	7	140533366	Zm00001d034808
GRMZM2G118062	1-287829412	0.119626075	res.fixed_indirect_StandCount_ts_LMAD.csv	res.fixed	LMAD	StandCount	1	292948488	Zm00001d034766
GRMZM2G118062	4-191932776	-0.141605106	res.fixed_indirect_StandCount_ts_LMAD.csv	res.fixed	LMAD	StandCount	4	196012371	Zm00001d034766
GRMZM2G118062	3-229654460	-0.125517967	res.fixed_indirect_StandCount_ts_LMAD.csv	res.fixed	LMAD	StandCount	3	233484751	Zm00001d034766
GRMZM2G118062	2-185186219	-0.094351796	res.fixed_indirect_StandCount_ts_LMAD.csv	res.fixed	LMAD	StandCount	2	190122753	Zm00001d034766
GRMZM2G118062	8-22647541	0.213796127	res.fixed_indirect_StandCount_ts_LMAD.csv	res.fixed	LMAD	StandCount	8	23364742	Zm00001d034766
GRMZM2G118062	3-184124949	-0.092710169	res.fixed_indirect_StandCount_ts_LMAD.csv	res.fixed	LMAD	StandCount	3	187050884	Zm00001d034766
GRMZM2G118286	5-2377338	0.072870397	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	5	2457951	Zm00001d023538
GRMZM2G118286	5-151324256	0.068470683	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	5	154994413	Zm00001d023538
GRMZM2G118286	7-160550965	0.050066394	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	7	165996225	Zm00001d023538
GRMZM2G118286	2-196489989	-0.225090398	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	2	202091140	Zm00001d023538
GRMZM2G118286	8-93384274	0.126146936	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	8	95683206	Zm00001d023538
GRMZM2G118286	7-3172046	-0.077329067	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	7	3308214	Zm00001d023538
GRMZM2G118286	5-177810782	-0.11813265	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	5	181808431	Zm00001d023538
GRMZM2G118286	4-229329524	0.152678817	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	4	233784578	Zm00001d023538
GRMZM2G118286	8-3134658	0.162713122	res.fixed_indirect_TasselLength_ts_LMAN.csv	res.fixed	LMAN	TasselLength	8	3311677	Zm00001d023538
GRMZM2G118286	4-37421265	0.018662668	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	4	39002565	Zm00001d023538
GRMZM2G118286	4-3471538	0.038898556	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	4	4160473	Zm00001d023538
GRMZM2G118286	7-157995168	-0.146239783	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	7	163357910	Zm00001d023538
GRMZM2G118286	1-277420372	0.117635545	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	1	282317597	Zm00001d023538
GRMZM2G118286	1-165066048	0.074557633	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	1	166722759	Zm00001d023538
GRMZM2G118286	2-22696967	0.041546435	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	2	23366320	Zm00001d023538
GRMZM2G118286	1-34921247	0.059882937	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	1	35223611	Zm00001d023538
GRMZM2G118286	4-234193780	-0.048197199	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	4	238834433	Zm00001d023538
GRMZM2G118286	7-4801218	0.098040644	res.fixed_indirect_TasselLength_ts_LMAN.csv	res.fixed	LMAN	TasselLength	7	5053429	Zm00001d023538
GRMZM2G118286	5-169944050	-0.049960537	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	5	174665218	Zm00001d023538
GRMZM2G118286	4-211047024	0.131260019	res.fixed_indirect_TasselLength_ts_LMAN.csv	res.fixed	LMAN	TasselLength	4	214326209	Zm00001d023538
GRMZM2G118286	8-158753546	0.165105659	res.fixed_indirect_TasselLength_ts_LMAN.csv	res.fixed	LMAN	TasselLength	8	164062213	Zm00001d023538
GRMZM2G118286	10-20274671	0.138286005	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	10	20726897	Zm00001d023538
GRMZM2G118286	6-42416622	0.112728474	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	6	43982089	Zm00001d023538
GRMZM2G118286	3-83875557	-0.11220078	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	3	84338489	Zm00001d023538
GRMZM2G118286	1-158749132	-0.070534826	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	1	160119051	Zm00001d023538
GRMZM2G118286	4-197991833	0.071023467	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	4	202203410	Zm00001d023538
GRMZM2G118286	3-219566768	0.219879151	res.fixed_indirect_TasselLength_ts_LMAN.csv	res.fixed	LMAN	TasselLength	3	223166984	Zm00001d023538
GRMZM2G118286	1-279542796	0.145898471	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	1	284603323	Zm00001d023538
GRMZM2G118286	9-121388680	-0.140175205	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	9	123003026	Zm00001d023538
GRMZM2G118286	10-9352575	-0.072223393	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	10	9316624	Zm00001d023538
GRMZM2G118286	8-128819272	0.082144325	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	8	133187239	Zm00001d023538
GRMZM2G118286	1-19066374	-0.181567069	res.fixed_indirect_TasselLength_ts_LMAN.csv	res.fixed	LMAN	TasselLength	1	19399544	Zm00001d023538
GRMZM2G118286	8-22803130	-0.037151035	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	8	23525941	Zm00001d023538
GRMZM2G118286	10-9275032	-0.093561344	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	10	9212697	Zm00001d023538
GRMZM2G118286	9-58340686	0.058361127	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	9	72883296	Zm00001d023538
GRMZM2G118286	7-4963031	0.055044824	res.fixed_indirect_TasselLength_ts_LMAN.csv	res.fixed	LMAN	TasselLength	7	5224095	Zm00001d023538
GRMZM2G118286	1-108786264	-0.139401148	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	1	111238519	Zm00001d023538
GRMZM2G118286	9-30301788	-0.065518026	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	9	30410524	Zm00001d023538
GRMZM2G118286	10-121471804	-0.072181355	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	10	122548481	Zm00001d023538
GRMZM2G118286	9-21982319	0.035042667	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	9	21791592	Zm00001d023538
GRMZM2G118286	1-176357338	0.186910037	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	1	178269233	Zm00001d023538
GRMZM2G118286	2-220019425	0.169951924	res.fixed_indirect_TasselLength_ts_L3Base.csv	res.fixed	L3Base	TasselLength	2	226101610	Zm00001d023538
GRMZM2G118441	4-127878642	-0.091436459	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	4	130884352	Zm00001d043031
GRMZM2G118441	10-91843592	-0.133488338	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	10	91940738	Zm00001d043031
GRMZM2G118441	2-48233865	0.167381226	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	2	49591320	Zm00001d043031
GRMZM2G118441	2-73120926	0.175699369	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	2	74442730	Zm00001d043031
GRMZM2G118441	8-129492356	-0.106768626	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	8	133840884	Zm00001d043031
GRMZM2G118441	3-184049169	0.131296162	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	3	186929368	Zm00001d043031
GRMZM2G118441	3-221768546	-0.094840039	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	3	225453942	Zm00001d043031
GRMZM2G118441	2-53625182	0.227657636	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	2	55029929	Zm00001d043031
GRMZM2G118441	3-170712985	-0.143601055	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	3	173305750	Zm00001d043031
GRMZM2G118441	1-148322693	-0.222645609	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	1	150032589	Zm00001d043031
GRMZM2G118441	2-191589790	-0.081783349	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	2	196666819	Zm00001d043031
GRMZM2G118441	2-192973636	-0.142418433	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	2	198032991	Zm00001d043031
GRMZM2G118441	3-184294629	-0.201258048	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	3	187215491	Zm00001d043031
GRMZM2G118441	1-222879042	-0.145166442	res.fixed_indirect_MainSpikeLength_ts_L3Tip.csv	res.fixed	L3Tip	MainSpikeLength	1	226212376	Zm00001d043031
GRMZM2G118697	1-212675901	-0.119668631	res.fixed_indirect_X.204..allantoin.1..17.293_ts_GRoot.csv	res.fixed	GRoot	X.204..allantoin.1..17.293	1	215693609	Zm00001d004153
GRMZM2G118697	10-19500901	0.050966594	res.fixed_indirect_X.204..allantoin.1..17.293_ts_GRoot.csv	res.fixed	GRoot	X.204..allantoin.1..17.293	10	19929474	Zm00001d004153
GRMZM2G118697	2-199547587	-0.079452031	res.fixed_indirect_X.204..allantoin.1..17.293_ts_GRoot.csv	res.fixed	GRoot	X.204..allantoin.1..17.293	2	205432017	Zm00001d004153
GRMZM2G118697	1-95024896	-0.266204899	res.fixed_indirect_X.204..allantoin.1..17.293_ts_GRoot.csv	res.fixed	GRoot	X.204..allantoin.1..17.293	1	97239698	Zm00001d004153
GRMZM2G118697	10-10619140	0.093210236	res.fixed_indirect_X.204..allantoin.1..17.293_ts_GRoot.csv	res.fixed	GRoot	X.204..allantoin.1..17.293	10	10649324	Zm00001d004153
GRMZM2G118697	4-45577996	0.134779917	res.fixed_indirect_X.204..allantoin.1..17.293_ts_GRoot.csv	res.fixed	GRoot	X.204..allantoin.1..17.293	4	47477243	Zm00001d004153
GRMZM2G118697	7-156159980	0.15085635	res.fixed_indirect_X.204..allantoin.1..17.293_ts_GRoot.csv	res.fixed	GRoot	X.204..allantoin.1..17.293	7	161519584	Zm00001d004153
GRMZM2G118697	10-133663666	0.115065335	res.fixed_indirect_X.204..allantoin.1..17.293_ts_GRoot.csv	res.fixed	GRoot	X.204..allantoin.1..17.293	10	134835755	Zm00001d004153
GRMZM2G118697	6-169124782	0.023242244	res.fixed_indirect_X.204..allantoin.1..17.293_ts_GRoot.csv	res.fixed	GRoot	X.204..allantoin.1..17.293	6	173160617	Zm00001d004153
GRMZM2G118697	5-200492136	0.009734131	res.fixed_indirect_X.204..allantoin.1..17.293_ts_GRoot.csv	res.fixed	GRoot	X.204..allantoin.1..17.293	5	205894552	Zm00001d004153
GRMZM2G118714	2-171184791	-0.143359879	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	2	175260777	Zm00001d023629
GRMZM2G118714	1-48653874	-0.105217449	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	1	49060342	Zm00001d023629
GRMZM2G118714	2-58345439	-0.194173566	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	2	59898053	Zm00001d023629
GRMZM2G118714	3-29011310	0.120241498	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	3	28624374	Zm00001d023629
GRMZM2G118714	2-2265521	0.19029092	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	2	2242139	Zm00001d023629
GRMZM2G118714	3-52569940	-0.070742682	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	3	52440364	Zm00001d023629
GRMZM2G118714	1-6535388	-0.112800805	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	1	6534423	Zm00001d023629
GRMZM2G118714	2-156753178	-0.177534974	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	2	160828653	Zm00001d023629
GRMZM2G118714	10-86877627	0.11639393	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	10	86892718	Zm00001d023629
GRMZM2G118714	8-169885737	0.081259045	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	8	175575756	Zm00001d023629
GRMZM2G118714	1-293635344	0.192821717	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	1	299094208	Zm00001d023629
GRMZM2G118714	5-215506352	-0.251596947	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	5	221314469	Zm00001d023629
GRMZM2G118714	3-52850891	-0.068166681	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	3	52722825	Zm00001d023629
GRMZM2G118714	4-179010174	-0.115985702	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	4	181953811	Zm00001d023629
GRMZM2G118714	7-80513476	-0.165022441	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	7	83344224	Zm00001d023629
GRMZM2G118714	10-4139659	0.154713662	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	10	3736270	Zm00001d023629
GRMZM2G118714	6-124618373	0.163795259	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	6	128322125	Zm00001d023629
GRMZM2G118714	7-145797645	-0.103349468	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	7	150685006	Zm00001d023629
GRMZM2G118714	3-51680068	-0.142135823	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	3	51534528	Zm00001d023629
GRMZM2G118714	4-213046584	-0.03879191	res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_GShoot.csv	res.fixed	GShoot	X.738..L.glutamine.2..14.083	4	216519341	Zm00001d023629
GRMZM2G118766	8-7276071	-0.088177701	res.fixed_indirect_X.637542..4.hydroxycinnamic.acid..17.854_ts_GShoot.csv	res.fixed	GShoot	X.637542..4.hydroxycinnamic.acid..17.854	8	7595154	Zm00001d051128
GRMZM2G118766	8-117717229	0.043946197	res.fixed_indirect_X.637542..4.hydroxycinnamic.acid..17.854_ts_GShoot.csv	res.fixed	GShoot	X.637542..4.hydroxycinnamic.acid..17.854	8	121143183	Zm00001d051128
GRMZM2G118766	8-117792842	-0.120946955	res.fixed_indirect_X.637542..4.hydroxycinnamic.acid..17.854_ts_GShoot.csv	res.fixed	GShoot	X.637542..4.hydroxycinnamic.acid..17.854	8	121214066	Zm00001d051128
GRMZM2G118766	7-167266668	-0.002637813	res.fixed_indirect_X.637542..4.hydroxycinnamic.acid..17.854_ts_GShoot.csv	res.fixed	GShoot	X.637542..4.hydroxycinnamic.acid..17.854	7	172837769	Zm00001d051128
