snps_for_medi,medi,coef,file,method,tissue,trait,seq,Pos
7-33242949,GRMZM2G104231,-0.0254000682859927,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,7,34482319
7-118033708,GRMZM2G104231,0.0731957966253726,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,7,121710530
7-142280379,GRMZM2G104231,-0.355132107636152,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,7,147173390
9-144860730,GRMZM2G104231,-0.0278683821079264,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,9,147417017
10-139250737,GRMZM2G104231,-0.212107897851258,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,10,140480561
10-145601121,GRMZM2G104231,-0.104951866494097,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,10,146940029
1-59247556,GRMZM2G127309,0.0365106473435791,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,59879436
1-74755099,GRMZM2G127309,-0.0835093202268061,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,76186677
1-88975807,GRMZM2G127309,-0.0452770838884421,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,90934373
1-121710275,GRMZM2G127309,-0.0505093211864584,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,123611062
1-210753149,GRMZM2G127309,-0.100684240020363,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,213751619
1-210753149,GRMZM2G704093,-0.124960500572101,res.fixed_indirect_RowQuality_ts_L3Tip.csv,res.fixed,L3Tip,RowQuality,1,213751619
1-295431783,GRMZM2G127309,-0.00475282289535268,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,300855165
1-295459667,GRMZM2G127309,-0.038564932880494,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,300883035
1-295476495,GRMZM2G127309,-0.136690472440097,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,300899856
1-297834400,GRMZM2G127309,-0.0282318484932748,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,303247427
1-298236134,GRMZM2G127309,0.00358016245109527,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,303657151
2-13653006,GRMZM2G127309,-0.0299720106578442,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,2,13950229
2-106817308,GRMZM2G127309,0.0878663788771845,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,2,109218112
2-195143080,GRMZM2G127309,-0.0830088930740206,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,2,200410760
3-119340842,GRMZM2G127309,-0.135593028525923,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,119536392
3-176923065,GRMZM2G127309,-0.0770897659111354,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,179619535
3-216798212,GRMZM2G127309,0.0407880879218705,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,220296168
3-218409458,GRMZM2G127309,0.12689641524743,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,221946674
4-3455633,GRMZM2G127309,0.118020616635722,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,4,4144569
5-31579504,GRMZM2G127309,-0.0146964711097469,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,5,32595598
5-31579504,GRMZM2G403149,-0.0399688440225947,res.fixed_indirect_X.637542..4.hydroxycinnamic.acid..17.854_ts_LMAN.csv,res.fixed,LMAN,X.637542..4.hydroxycinnamic.acid..17.854,5,32595598
5-108700073,GRMZM2G127309,-0.0293111817526142,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,5,111345736
5-121598714,GRMZM2G127309,-0.0438579271774233,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,5,124704750
5-162206202,GRMZM2G127309,-0.0799791229090281,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,5,166029311
5-177274536,GRMZM2G127309,-0.177418616518691,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,5,181265839
6-1044696,GRMZM2G127309,0.0506555312061337,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,1074931
6-1280408,GRMZM2G127309,0.0341285088855347,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,1300688
6-1375177,GRMZM2G127309,-0.0399536744591319,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,1426500
6-5157294,GRMZM2G127309,0.0888733978342412,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,5187107
6-113516762,GRMZM2G127309,-0.0813429235372065,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,117240870
6-118090608,GRMZM2G127309,-0.0280137825474229,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,121876893
6-137587594,GRMZM2G127309,0.0522631381666921,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,141669315
7-38260131,GRMZM2G127309,0.120053765066019,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,7,39590268
8-8273324,GRMZM2G127309,-0.0858643797917533,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,8,8610150
8-65624353,GRMZM2G127309,-0.0623713821661487,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,8,67187152
8-158389718,GRMZM2G127309,-0.131066761258732,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,8,163704285
9-9439704,GRMZM2G127309,-0.0142525899636455,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,9,9286170
9-13152349,GRMZM2G127309,0.0291642365001898,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,9,12707305
9-72496820,GRMZM2G127309,0.108372858853099,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,9,58375923
9-72496309,GRMZM2G127309,-0.145677990218008,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,9,58376434
9-134618991,GRMZM2G127309,-0.105802968489054,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,9,136818124
9-136107776,GRMZM2G127309,-0.0473970867153702,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,9,138407662
10-9597113,GRMZM2G127309,-0.0285731057327223,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,10,9592442
10-111430255,GRMZM2G127309,-0.0827594108083923,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,10,112284987
4-161531017,GRMZM2G059991,0.216950216652604,res.fixed_indirect_X.439242..Raffinose..29.282_ts_GShoot.csv,res.fixed,GShoot,X.439242..Raffinose..29.282,4,164542621
4-173255585,GRMZM2G144020,-0.0596139301071576,res.fixed_indirect_X.642609..trans.caftaric.acid.2..25.529_ts_L3Tip.csv,res.fixed,L3Tip,X.642609..trans.caftaric.acid.2..25.529,4,176205636
1-41034659,GRMZM2G307404,-0.112509350884614,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,41387152
1-60217922,GRMZM2G307404,0.119352336797661,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,60996093
1-63562424,GRMZM2G307404,-0.0156215518730537,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,64423752
1-63562424,GRMZM2G172159,-0.0869813155562579,res.fixed_indirect_Spikelets.MainSpike_ts_L3Tip.csv,res.fixed,L3Tip,Spikelets.MainSpike,1,64423752
1-140112026,GRMZM2G307404,-0.0923084736571934,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,142325668
1-181694337,GRMZM2G307404,-0.329763461639427,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,183667295
2-29603571,GRMZM2G307404,0.0934351038057554,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,2,30384129
2-49764130,GRMZM2G307404,-0.205448856748289,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,2,51184704
2-185390530,GRMZM2G307404,-0.19093349348316,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,2,190330824
3-90573653,GRMZM2G307404,-0.15338761546135,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,108603604
3-183559768,GRMZM2G307404,-0.154291911155547,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,186463222
3-183582779,GRMZM2G307404,-0.186240044183756,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,186486231
3-199479394,GRMZM2G307404,-0.331519271580612,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,202535892
4-96200154,GRMZM2G307404,-0.0892351178397141,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,4,101964956
4-158940098,GRMZM2G307404,-0.32581743830255,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,4,162353928
6-98876553,GRMZM2G307404,-0.0821130410042724,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,101554660
6-134984652,GRMZM2G307404,-0.0240520179134361,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,138898031
6-138667855,GRMZM2G307404,-0.0854222008100468,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,142821393
7-116208439,GRMZM2G307404,-0.130249564178946,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,7,119614936
7-155870842,GRMZM2G307404,-0.153320715850821,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,7,161219028
8-159673149,GRMZM2G307404,-0.287346997490907,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,8,165022494
9-76573168,GRMZM2G307404,-0.122607688250937,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,9,78621188
1-22385442,GRMZM6G161711,-0.0780288591053549,res.fixed_indirect_X.6255..maltose..2..24.915_ts_GShoot.csv,res.fixed,GShoot,X.6255..maltose..2..24.915,1,22742235
1-22432537,GRMZM2G135568,-0.154759096211207,res.fixed_indirect_X.119..gamma.aminobutyric.acid..GABA...13.326_ts_Kern.csv,res.fixed,Kern,X.119..gamma.aminobutyric.acid..GABA...13.326,1,22837083
2-118627852,GRMZM2G084173,0.117214955624624,res.fixed_indirect_MiddleLeafAngle_ts_GRoot.csv,res.fixed,GRoot,MiddleLeafAngle,2,121895697
2-118627852,GRMZM2G047299,-0.109141326677235,res.fixed_indirect_X.9750..citrulline.2..16.691_ts_L3Base.csv,res.fixed,L3Base,X.9750..citrulline.2..16.691,2,121895697
2-213519348,GRMZM2G123014,-0.179498165686653,res.fixed_indirect_X.204..allantoin.1..17.293_ts_L3Tip.csv,res.fixed,L3Tip,X.204..allantoin.1..17.293,2,219653120
3-138644185,GRMZM2G481362,0.0554258814782928,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,3,139327665
1-95573361,GRMZM2G468535,-0.196642200679706,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,97797357
2-4273516,GRMZM2G468535,0.0430599480722642,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,2,4245772
2-5038395,GRMZM2G468535,-0.0969439605712175,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,2,4963186
2-32732431,GRMZM2G468535,-0.0435720632613108,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,2,33611401
2-207250767,GRMZM2G468535,-0.046472805738187,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,2,213443470
2-218965189,GRMZM2G468535,-0.148711927860292,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,2,225091222
2-226977424,GRMZM2G468535,0.13914739248724,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,2,233333880
3-62539581,GRMZM2G468535,-0.170574978209183,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,62513498
3-88902083,GRMZM2G166671,0.0814412837574706,res.fixed_indirect_X.5962..L.lysine.2..17.643_ts_L3Tip.csv,res.fixed,L3Tip,X.5962..L.lysine.2..17.643,3,110324117
3-88902083,GRMZM2G468535,0.059788367721669,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,110324117
3-149689315,GRMZM2G468535,-0.135346625294322,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,150961256
3-149689315,GRMZM2G050984,-0.0212272645271786,res.fixed_indirect_X.6912..xylitol..15.376_ts_LMAD.csv,res.fixed,LMAD,X.6912..xylitol..15.376,3,150961256
3-216103299,GRMZM2G468535,0.135223734049065,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,219588551
3-228538155,GRMZM2G468535,0.16474497377042,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,232377224
4-205467719,GRMZM2G468535,-0.100184767194353,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,4,209820200
5-47339333,GRMZM2G468535,0.0904148269677562,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,5,48942854
6-45283423,GRMZM2G468535,-0.152434982917281,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,46815631
6-51479490,GRMZM2G468535,-0.159882437329336,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,53898596
6-149728621,GRMZM2G468535,0.169751236324878,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,153623894
7-14840843,GRMZM2G468535,-0.0636078953630708,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,7,15338744
7-17946692,GRMZM2G468535,0.23415313320932,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,7,18600327
8-15112371,GRMZM2G468535,0.107460883151857,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,8,15548024
8-164762179,GRMZM2G468535,0.0647766068942331,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,8,170397556
1-42680968,GRMZM2G591605,-0.128359564814392,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,42903703
1-84532383,GRMZM2G591605,-0.078259196442818,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,1,86245607
2-12356595,GRMZM2G591605,-0.105022971578781,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,2,12649146
3-144152480,GRMZM2G591605,-0.0479346342375126,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,3,145012617
4-171811546,GRMZM2G591605,-0.129407680396402,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,4,174853093
4-205553958,GRMZM2G591605,-0.0347729895917558,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,4,209849306
5-43556568,GRMZM2G591605,0.0626197732267396,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,5,44852959
5-136633902,GRMZM2G591605,-0.221238284238361,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,5,139893884
5-151538889,GRMZM2G591605,0.177793593114268,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,5,155203413
6-97764635,GRMZM2G591605,0.0337008151189769,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,100461666
6-139356134,GRMZM2G591605,-0.104543975726819,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,143543864
6-152346106,GRMZM2G591605,-0.0753705407226749,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,6,156277743
7-2751097,GRMZM2G591605,-0.119232806420465,res.fixed_indirect_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_L3Base.csv,res.fixed,L3Base,X.5810..trans.4.hydroxy.L.proline.2..13.267,7,2868409
